,name,address_1,address_2,post_town,postcode,sic_code_1,sic_code_2,lat,long
339567,EMRULLAH LTD,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
386561,FOODY'S CATERING LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
390397,FOUR LEAF CLOVER (HITCHIN) LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
408045,GAVINO LIMITED,291 GREEN LANES,PALMERS GREEN,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
414484,GF CATERING LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
426796,GOLBASI LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
437949,GREEN OLIVE CATERING LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
445227,GULAY LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
445722,GUR RESTAURANT LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
447989,H&M COFFEE LTD,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
459315,HATIPOGLU ENTERPRISES LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
460505,HAYATY SHISHA LIMITED,303 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
460655,HAYES FOOD LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
491666,IBALAR LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
498067,IMDAN LTD,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
502466,INDULGE COFFEE AND DELI LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
507715,INSPIRATIONAL FOODS LIMITED,293 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
529988,JANNO LIMITED,291 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
534906,JENNY'S RESTAURANT (NUNEATON) LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
535483,JESSE'S RESTAURANT (CHATHAM) LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
535484,JESSE'S RESTAURANT (WALTHAMSTOW) LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
555712,KARACA LONDON LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
556559,KARTAL TONBRIDGE LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
560743,KELOS (UK) LTD,293 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
560917,KEMAX LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
562379,KENTISH TOWN CATERING LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
568093,KINGS CROSS KEBAB & FISH LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
573705,KOCH BROTHERS LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
573714,KOCH FOOD EXPRESS LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
582352,LA MENTA LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
582678,LA VILLA CAFE BAR (COLNE) LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
644826,MANTI EVI LIMITED,293 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
653506,MASTERFRY LTD,293 GREEN LANES,PALMERS GREEN,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
666268,MELEK CAFE LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
674002,MICHAL RESTAURANTS LTD,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
680552,MIRACLE COFFEE SHOP LIMITED,291 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
680731,MIRAN CATERING LTD,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
696764,MR COD KILIC LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
699504,MUCHOS NACHOS LIMITED,293 GREEN LANES,PALMERS GREEN,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
702146,MUSLUHAN LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
715030,NELSTA LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
715976,NESLI LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
717886,NEW CAFE DELI LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
731292,NORPUT LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
735811,NT CATERING LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
745880,OLIVE CAFE LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
753736,ORA CATERING LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
768848,PARAMAL LIMITED,ERNEST HOUSE,293 GREEN LANES,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
778556,PEMBROKE CAFE LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
798893,POOLEY GREEN CAFE LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
798997,POP INN CAFE LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
798998,POP INN RESTAURANT LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
808650,PRIMROSE YORK WAY LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
837244,RAYLEIGH KEBAB HOUSE LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
850722,RETEX LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
874986,S & U CATERING LIMITED,293 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
880737,SAHIN TONBRIDGE LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
890865,SBR CENTRAL LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
890871,SBR ENTERPRISES LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.617174,-0.109545
890883,SBR RETAIL LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
890886,SBR SOUTH LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
890889,SBR TRADING LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.617174,-0.109545
900970,SERKAN LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
901073,SERSU LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
908985,SHIMEIHAN LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
913671,SIHO LTD,293 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
953723,STATION CATERING LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
970765,SUSAM PIZZA LTD,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.617174,-0.109545
985022,TAXXIM LIMITED,293 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
999401,THE COD FATHER EMPIRE LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1028244,TOGAWA LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1028337,TOI MOI LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1038015,TRATTORIA ITALY LIMITED,293 GREEN LANES,PALMERS GREEN,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1046481,TURKISH DELIGHT (UK) LIMITED,C/O ACCOUNTING DIRECT PLUS 293 GREEN LANES,PALMERS GREEN,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1063173,USA FRIED CHICKEN SANDY LIMITED,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1063394,USINGEN LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1066894,VAMOS CATERING LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1102829,WILLIAM SHAKESPEARE BISTRO & CAFE LTD,293 GREEN LANES,,PALMERS GREEN,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1104053,WIMPY (PETERBOROUGH) LIMITED,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
1124979,ZARA'S CAFE (LONDON) LTD,291 GREEN LANES,,LONDON,N134XS,56102 - Unlicensed restaurants and cafes,,51.617174,-0.109545
175545,BROTHERS GRILL LIMITED,261 GREEN LANES,,LONDON,N134XE,56102 - Unlicensed restaurants and cafes,,51.616655,-0.109711
211492,CHALFONT CATERING LTD,261 GREEN LANES,,LONDON,N134XE,56102 - Unlicensed restaurants and cafes,,51.616655,-0.109711
555707,KARABULUT RESTAURANT LIMITED,261 GREEN LANES,,LONDON,N134XE,56102 - Unlicensed restaurants and cafes,,51.616655,-0.109711
671524,MEZE LOUNGE LIMITED,261 GREEN LANES,,LONDON,N134XE,56102 - Unlicensed restaurants and cafes,,51.616655,-0.109711
1060981,UP RESTAURANT LTD,261 GREEN LANES,,LONDON,N134XE,56102 - Unlicensed restaurants and cafes,,51.616655,-0.109711
1065952,VALENTINES PARK CAFE LIMITED,255 GREEN LANES,PALMERS GREEN,LONDON,N134XE,56102 - Unlicensed restaurants and cafes,,51.616655,-0.109711
188850,CAKES AND LADDERS LIMITED,FLAT 1,28 SIDNEY AVENUE,LONDON,N134UY,56102 - Unlicensed restaurants and cafes,,51.611833,-0.111818
301991,DNF BAKERY LIMITED,29 GREEN LANES,,LONDON,N134TN,56102 - Unlicensed restaurants and cafes,,51.609113,-0.1104
256078,CRAMELE RECAS LTD,13 MELBOURNE AVENUE,,LONDON,N134SY,56102 - Unlicensed restaurants and cafes,56302 - Public houses and bars,51.610862,-0.111786
304141,DOMS CAFE LTD,117 GREEN LANES,,LONDON,N134SP,56102 - Unlicensed restaurants and cafes,,51.611496,-0.109868
787798,PIAZZA CAFE LTD,111 GREEN LANE,,PALMERS GREEN,N134SP,56102 - Unlicensed restaurants and cafes,,51.611496,-0.109868
127612,BASKERVILLES (LONDON) LIMITED,58 OLD PARK ROAD,,LONDON,N134RE,56102 - Unlicensed restaurants and cafes,,51.620001,-0.110309
529865,JANFISH4.GO.COM LIMITED,11 DERWENT ROAD,,LONDON,N134PY,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.621069,-0.115176
175373,BROOMFIELD COFFEE BAR LIMITED,64 ALDERMANS HILL,,LONDON,N134PP,56102 - Unlicensed restaurants and cafes,,51.619302,-0.113256
952537,STARFISH & COFFEE HOUSE LIMITED,92 ALDERMANS HILL,PALMERS GREEN,LONDON,N134PP,56102 - Unlicensed restaurants and cafes,,51.619302,-0.113256
449050,HABIBI SHISHA LIMITED,10A ALDERMANS HILL,,LONDON,N134PJ,56102 - Unlicensed restaurants and cafes,,51.618064,-0.109537
171883,BRIOCHE EAST LIMITED,101 CAVERSHAM AVENUE,,LONDON,N134LL,56102 - Unlicensed restaurants and cafes,,51.623583,-0.108238
305273,DORIANA LIMITED,92 POWYS LANE,,PALMERS GREEN,N134HR,56102 - Unlicensed restaurants and cafes,,51.616943,-0.119796
188177,CAFE PORTIOLI LIMITED,481 GREEN LANES,,PALMERS GREEN,N134BS,56102 - Unlicensed restaurants and cafes,,51.622648,-0.105319
797567,POLAT KEBAB 1994 LIMITED,481 GREEN LANES,,PALMERS GREEN,N134BS,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.622648,-0.105319
971574,SUYELLA & FEE LIMITED,495 GREEN LANES,,PALMERS GREEN,N134BS,56102 - Unlicensed restaurants and cafes,,51.622648,-0.105319
1034495,TOZNAN LIMITED,481 GREEN ALNES,PALMERS GREEN,LONDON,N134BS,56102 - Unlicensed restaurants and cafes,,51.622648,-0.105319
1010683,THE PALMERS GREENERY,189 FOX LANE,,PALMERS GREEN,N134BB,56102 - Unlicensed restaurants and cafes,,51.627872,-0.116628
238645,COKOA LTD.,24C COMPTON TERRACE,,LONDON,N12UN,56102 - Unlicensed restaurants and cafes,,51.544271,-0.102747
1019857,THOMAS ANSELM LIMITED,11 CANONBURY PLACE,,LONDON,N12NQ,56102 - Unlicensed restaurants and cafes,,51.54413,-0.097765
92185,AREN IKO LTD,216 ST. PAULS ROAD,,LONDON,N12LL,56102 - Unlicensed restaurants and cafes,,51.547334,-0.097038
358423,EXELERO E1 LIMITED,312 ST. PAULS ROAD,,LONDON,N12LF,56102 - Unlicensed restaurants and cafes,,51.54628,-0.102432
621387,LORIN LIMITED,314 ST. PAULS ROAD,ISLINGTON,LONDON,N12LF,56102 - Unlicensed restaurants and cafes,,51.54628,-0.102432
896107,SEC MANAGEMENT LIMITED,312 ST PAULS RD,,LONDON,N12LF,56102 - Unlicensed restaurants and cafes,,51.54628,-0.102432
53461,AGORA CAFE UK LTD,54A CANONBURY ROAD,,LONDON,N12DQ,56102 - Unlicensed restaurants and cafes,,51.542381,-0.098759
53463,AGORA CATERING (UK) LTD.,54A CANONBURY ROAD,,LONDON,N12DQ,56102 - Unlicensed restaurants and cafes,,51.542381,-0.098759
961981,STRONGMORE LIMITED,54A CANONBURY ROAD,,LONDON,N12DQ,56102 - Unlicensed restaurants and cafes,,51.542381,-0.098759
1001529,THE EMPANADA CAFE LIMITED,FLAT 21 WHISTON HOUSE,HALTON ROAD,ISLINGTON,N12DH,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.541759,-0.100385
597066,LEO'S KITCHEN LIMITED,8 TORRINGTON COURT,40 TORRINGTON PARK,LONDON,N129TS,56102 - Unlicensed restaurants and cafes,,51.617388,-0.172444
1012442,THE REDWOOD CAFE LIMITED,8 TORRINGTON COURT,40 TORRINGTON PARK,LONDON,N129TS,56102 - Unlicensed restaurants and cafes,,51.617388,-0.172444
160114,BOKADO LIMITED,BRENTMEAD HOUSE,BRITANNIA ROAD,LONDON,N129RU,56102 - Unlicensed restaurants and cafes,,51.621648,-0.174978
452276,HAMINADOS LTD,BRENTMEAD HOUSE,BRITANNIA RD,LONDON,N129RU,56102 - Unlicensed restaurants and cafes,,51.621648,-0.174978
684330,MLS OPERATIONS LIMITED,FIRST FLOOR,736 HIGH ROAD,NORTH FINCHLEY,N129QD,56102 - Unlicensed restaurants and cafes,,51.614087,-0.175884
754738,ORCHESTRA LTD,736 HIGH ROAD,NORTH FINCHLEY,LONDON,N129QD,56102 - Unlicensed restaurants and cafes,,51.614087,-0.175884
677039,MILKSHAKE CITY N12 LTD,227 WOODHOUSE ROAD,,LONDON,N129BD,56102 - Unlicensed restaurants and cafes,,51.612919,-0.159234
1067870,VAPE CITY LONDON LTD,227 WOODHOUSE ROAD,,LONDON,N129BD,56102 - Unlicensed restaurants and cafes,,51.612919,-0.159234
395675,FRIMAR LIMITED,869 HIGH ROAD,,LONDON,N128QA,56102 - Unlicensed restaurants and cafes,,51.61885,-0.177228
582110,LA COPPIA LIMITED,869 HIGH ROAD,,LONDON,N128QA,56102 - Unlicensed restaurants and cafes,,51.61885,-0.177228
658293,MAZ CAFE LIMITED,869 HIGH ROAD,NORTH FINCHLEY,LONDON,N128QA,56102 - Unlicensed restaurants and cafes,,51.61885,-0.177228
373602,FIGS CAFE LTD,859 HIGH ROAD,,LONDON,N128PT,56102 - Unlicensed restaurants and cafes,,51.617775,-0.17708
529529,JAN MARKO LTD,835B HIGH ROAD,,LONDON,N128PR,56102 - Unlicensed restaurants and cafes,,51.617011,-0.177125
648144,MARIO MARKO LTD,835B HIGH ROAD,LONDON,LONDON,N128PR,56102 - Unlicensed restaurants and cafes,,51.617011,-0.177125
237877,COFFEESEEKER LIMITED,ROWLANDSON HOUSE,289-293 BALLARDS LANE,LONDON,N128NP,56102 - Unlicensed restaurants and cafes,,51.611914,-0.178976
226640,CITY NOODLES LIMITED,2ND FLOOR,PREMIER HOUSE 309 BALLARDS LANE,LONDON,N128LY,56102 - Unlicensed restaurants and cafes,,51.612851,-0.177913
163562,BOULANGERIE JOIE DE VIE LTD,359 BALLARDS LANE,,LONDON,N128LJ,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.613957,-0.177135
632643,M'S PLACE LTD,787 HIGH ROAD,NORTH FINCHLEY,LONDON,N128JT,56102 - Unlicensed restaurants and cafes,,51.615859,-0.177041
1006639,THE LAST CUPPA CIC,TRINITY CHURCH 15 NETHER STREET,NORTH FINCHLEY,LONDON,N127NN,56102 - Unlicensed restaurants and cafes,,51.61354,-0.179416
390775,FOUTOU LIMITED,33 LORIAN CLOSE,,LONDON,N127DW,56102 - Unlicensed restaurants and cafes,,51.619741,-0.186752
1027683,TNY NOODLE BAR LIMITED,7 LORIAN CLOSE,,WOODSIDE PARK,N127DW,56102 - Unlicensed restaurants and cafes,,51.619741,-0.186752
410008,GEE GEE’S CAFE LTD,GEE GEE’S CAFE LTD,LULLINGTON GARTH,LONDON,N127BP,56102 - Unlicensed restaurants and cafes,,51.615965,-0.203167
564150,KEYHUNT LIMITED,226 WOODHOUSE ROAD,,LONDON,N120RS,56102 - Unlicensed restaurants and cafes,,51.611473,-0.162788
181090,BURRITO CAFE 2 LIMITED,37 KENVER AVENUE,,LONDON,N120PG,56102 - Unlicensed restaurants and cafes,,51.608341,-0.172952
562651,KEPEZ CATERING LIMITED,320 BALLARDS LANE,,LONDON,N120EY,56102 - Unlicensed restaurants and cafes,,51.611775,-0.1781
604499,LINA CAFE LTD,APEX HOUSE 2ND FLOOR,GRAND ARCADE,LONDON,N120EH,56102 - Unlicensed restaurants and cafes,,51.613376,-0.176418
19059,5 LIVE FOODS LTD,1ST FLOOR,2 WOODBERRY GROVE,FINCHLEY,N120DR,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.610933,-0.178307
188219,CAFE STON LIMITED,1ST FLOOR,2 WOODBERRY GROVE,FINCHLEY,N120DR,56102 - Unlicensed restaurants and cafes,56290 - Other food services,51.610933,-0.178307
776202,PEABERRY COFFEE CO. LIMITED,"2ND FLOOR, 2",WOODBERRY GROVE,LONDON,N120DR,56102 - Unlicensed restaurants and cafes,56103 - Take-away food shops and mobile food stands,51.610933,-0.178307
809580,PRISMA FACILITIES LTD,GROUND FLOOR,2 WOODBERRY GROVE,LONDON,N120DR,56102 - Unlicensed restaurants and cafes,96090 - Other service activities n.e.c.,51.610933,-0.178307
886156,SANRYU LIMITED,1ST FLOOR,2 WOODBERRY GROVE,FINCHLEY,N120DR,56102 - Unlicensed restaurants and cafes,,51.610933,-0.178307
939055,SPACE CAFE LIMITED,FIRST FLOOR 2 WOODBERRY GROVE,NORTH FINCHLEY,LONDON,N120DR,56102 - Unlicensed restaurants and cafes,82110 - Combined office administrative service activities,51.610933,-0.178307
687559,MOKA EAST LIMITED,FIRST FLOOR 677 HIGH ROAD,NORTH FINCHLEY,LONDON,N120DA,56102 - Unlicensed restaurants and cafes,,51.611464,-0.176062
1027686,TO A TEA LONDON LIMITED,GALLA HOUSE,695 HIGH ROAD,NORTH FINCHLEY,N120BT,56102 - Unlicensed restaurants and cafes,,51.612269,-0.176347
148802,BITES PARTNERSHIP LIMITED,"BALFOUR HOUSE, SUITE 206 741 HIGH ROAD",NORTH FINCHLEY,LONDON,N120BP,56102 - Unlicensed restaurants and cafes,,51.613735,-0.176375
392092,FRANCESCO CATERING LTD,BALFOUR HOUSE,741 HIGH ROAD,LONDON,N120BP,56102 - Unlicensed restaurants and cafes,,51.613735,-0.176375
766935,PANDABERRY LIMITED,BALFOUR HOUSE,741 HIGH ROAD,NORTH FINCHLEY,N120BP,56102 - Unlicensed restaurants and cafes,,51.613735,-0.176375
940527,SPECIAL PIZZA LTD,"C/O G TEOLI & CO, BALFOUR HOUSE 741 HIGH ROAD",NORTH FINCHLEY,LONDON,N120BP,56102 - Unlicensed restaurants and cafes,,51.613735,-0.176375
234883,CLUTCH EUROPE LTD.,"5-A GRANVILLE PLACE, HIGH ROAD",,LONDON,N120AU,56102 - Unlicensed restaurants and cafes,58110 - Book publishing,51.604694,-0.17551
329753,EL EMARA LIMITED,MEHAN ACCOUNTNTS .,447 HIGH ROAD,FINCHLEY,N120AF,56102 - Unlicensed restaurants and cafes,,51.603249,-0.175164
645765,MAR MAR CAFE LTD,MEHAN ACCOUNTNTS 447 HIGH ROAD,FINCHLEY,LONDON,N120AF,56102 - Unlicensed restaurants and cafes,,51.603249,-0.175164
457843,HARRY'S OF HIGHBURY LTD,236 UPPER STREET,,LONDON,N11RU,56102 - Unlicensed restaurants and cafes,,51.545273,-0.103542
518451,ISLINGTON SUGAR FREE BAKERY LTD,178 UPPER STREET,,LONDON,N11RG,56102 - Unlicensed restaurants and cafes,,51.541364,-0.103156
188348,CAFFE1870 LTD,1 PURLEY PLACE,ISLINGTON,LONDON,N11QA,56102 - Unlicensed restaurants and cafes,,51.542632,-0.104692
465573,HELIF LIMITED,245 CALEDONIAN ROAD,,LONDON,N11ED,56102 - Unlicensed restaurants and cafes,,51.538988,-0.117026
835732,RASEL AND KOLEVA SUSHI AND ORIANTEL LTD,333 CALEDONIAN ROAD,,LONDON,N11DW,56102 - Unlicensed restaurants and cafes,,51.542288,-0.117525
277300,DASTER DINA LIMITED,299 CALEDONIAN ROAD,,LONDON,N11DT,56102 - Unlicensed restaurants and cafes,,51.541035,-0.117374
406629,GARNET TEAM LIMITED,299 CALEDONIAN ROAD,,LONDON,N11DT,56102 - Unlicensed restaurants and cafes,,51.541035,-0.117374
766988,PANDIM LIMITED,322 CALEDONIAN ROAD,,LONDON,N11BB,56102 - Unlicensed restaurants and cafes,,51.540143,-0.116676
553017,KACTUS LIMITED,SPM HOUSE REAR NO 2,GLENTHORNE ROAD,LONDON,N113HT,56102 - Unlicensed restaurants and cafes,,51.615033,-0.151277
183986,BYRDS' SHAKERY LIMITED,FLAT 14 WINCANTON COURT,17 MARTOCK GARDENS,LONDON,N113GJ,56102 - Unlicensed restaurants and cafes,,51.612068,-0.151441
481708,HOT MILK LIMITED,13 WARWICK ROAD,WARWICK ROAD,LONDON,N112SA,56102 - Unlicensed restaurants and cafes,,51.609679,-0.126653
967763,SUNRISE SNAX LIMITED,176 BOWES ROAD,,LONDON,N112JG,56102 - Unlicensed restaurants and cafes,,51.613519,-0.12274
376856,FIRAT KEBAB & FISHBAR LIMITED,40 BOUNDS GREEN ROAD,,LONDON,N112EU,56102 - Unlicensed restaurants and cafes,,51.607844,-0.125472
779421,PENSAMOR LIMITED,1 QUEENS PARADE,BROWNLOW ROAD,LONDON,N112DN,56102 - Unlicensed restaurants and cafes,,51.606924,-0.123633
445202,GUL UK LIMITED,39 FRIERN BARNET ROAD,BARNET LONDON,,N111ND,56102 - Unlicensed restaurants and cafes,,51.616025,-0.144014
